,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
707,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,14950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
708,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
709,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,16750000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
710,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Cam,14950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
711,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Cam,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
712,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Cam,16750000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
713,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Bạc,14950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
714,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Bạc,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
715,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Bạc,16750000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
716,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Xanh,14950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
717,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Xanh,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
718,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Xanh,16750000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
719,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,14950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
720,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
721,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Trắng,16750000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
722,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Đen,15050000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,256.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
723,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Đen,15950000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",12.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
724,Điện thoại Xiaomi 15 5G (Snapdragon 8 Elite),Xiaomi,12.0,5.0,40,https://mobilecity.vn/dien-thoai/xiaomi-15-5g-sieu-manh.html,Đen,16850000.0,16950000.0,Android 15,"Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm)
8 nhân (2x4.32 GHz & 6x3.53 GHz)
GPU: Adreno 830",16.0,512.0,5400.0,"Khung hợp kim nhôm (6M42) phẳng
Mặt lưng kính phẳng
Màn hình phẳng + cảm biến vân tay siêu âm
Kháng nước, bụi IP68",Xiaomi,False,6.36,120.0,3200.0,OLED,2,Si/C,90.0,"[50.0, 50.0, 50.0]",[32.0],Qualcomm Snapdragon
725,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Hồng,15850000.0,15850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,128.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
726,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Hồng,16850000.0,16850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,256.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
727,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Hồng,17850000.0,17850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,512.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
728,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Vàng,15850000.0,15850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,128.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
729,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Vàng,16850000.0,16850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,256.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
730,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Vàng,17850000.0,17850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,512.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
731,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,16050000.0,16050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,128.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
732,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,16850000.0,16850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,256.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
733,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,18050000.0,18050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,512.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
734,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,16050000.0,16050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,128.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
735,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,16850000.0,16850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,256.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
736,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Xanh,18050000.0,18050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,512.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
737,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Đen,16050000.0,16050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,128.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
738,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Đen,16850000.0,16850000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,256.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
739,Điện thoại iPhone 15 Plus cũ (99.9% - Có trả góp 0%),iPhone Cũ 99%,6.0,5.0,10,https://mobilecity.vn/dien-thoai/iphone-15-plus-cu-pin-lau-dai.html,Đen,18050000.0,18050000.0,iOS 17,"Apple A16 Bionic (4 nm)
6 nhân (2x3.46 GHz & 4x2.02 GHz)
GPU: Apple GPU (5 lõi đồ họa)",6.0,512.0,4383.0,"Khung nhôm vuông vức
Kính sau Corning-made
Kính trước Ceramic Shield
Thiết kế màn hình Dynamic Island
Kháng nước, bụi IP68",iPhone,True,6.7,,1000.0,OLED,2,Li-Ion,20.0,"[48.0, 12.0]",[12.0],Apple A-Series
740,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Tím,15950000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,128.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
741,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Tím,16950000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,256.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
742,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Đen,16050000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,128.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
743,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Đen,16950000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,256.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
744,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Trắng,16050000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,128.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
745,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Trắng,16950000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,256.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
746,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Vàng,16150000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,128.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
747,Điện thoại iPhone 14 Pro cũ (Chính hãng VN/A),iPhone Cũ 99%,6.0,5.0,4,https://mobilecity.vn/dien-thoai/iphone-14-pro-cu.html,Vàng,16950000.0,24950000.0,iOS 16,"Apple A16 Bionic (4 nm)
6 nhân (2x3.3 GHz & 4x1.9 GHz)
GPU: Apple GPU (5 nhân đồ hoạ)
16‑core Neural Engine",6.0,256.0,3200.0,Khung thép + Mặt lưng kính,iPhone,True,6.1,120.0,2000.0,OLED,1,Li-Ion,20.0,"[48.0, 12.0, 12.0]",[12.0],Apple A-Series
